id;is_misinfo;Texts
1,39023E+18;1;Wake up people ! The only reason the lock downs are staying in place is to inoculate people as the vaccine is only approved for emergency use........... if we are not in an emergency they cannot give you the poison vaccine  <U+0001F610>
1,34689E+18;0;If an older girl in your sorority had to comment “ . “ on your photos, don’t worry about what’s in the vaccine
1,38998E+18;0;Two weeks out from second Pfizer jab! Ready for some hugs and high fives with my fully vaccinated friends. https://t.co/64feDQ3V7B
1,34619E+18;1;"So basically the country is putting all its faith in an unproven vaccine!!!??
This is unbelievable"
1,34662E+18;0;if you're a dsmp!dream apologist you dont have to worry about what's in the vaccine
1,3611E+18;1;Dr. sherri Tenpenny Explains how the Depopulation Vaccine will Work over 6 Months https://t.co/rPsvKEvwnd via @BitChute
1,34441E+18;0;Excited and grateful to have received my first COVID vaccine today (along with my wonderful friend @miaatl1). Science for the win!! https://t.co/KM5AzeqkKJ
1,37412E+18;0;Got my second dose of the Covid vaccine. I am now fully vaccinated!
1,37219E+18;1;When is a Vaccine not a Vaccine? – Answer When it is an Experimental Gene Therapy https://t.co/8ReJmPuInQ via @https://twitter.com/UnityNewsNet
1,38734E+18;0;"As well as your COVID-19 vaccine, it is still very important to receive other immunisations as planned during the pandemic.
To find out more information visit: https://t.co/XoaOYSbTnY
#EIW2021 #VaccinesWork https://t.co/Ezw8rKTDwP"
1,39002E+18;1;"I'm still not taking the experimental vaccine until they've finished testing on the guinea pigs.  
I'm thinking 2030 at the earliest."
1,38999E+18;0;"VACCINE UPDATE: 7,282,531 total doses have been administered in New Jersey as of 8:00 AM today.

<U+0001F489>3,368,129 New Jerseyans are now fully vaccinated – 72% of the way to our goal of 4.7 million fully vaccinated New Jerseyans by June 30th
 
<U+0001F489> Learn more: https://t.co/wzXaqEnqSN"
1,373E+18;0;Moderna shot #1 on the books! Shot #2 scheduled. #GetVaccinated as soon as you can - I used https://t.co/Bxp79ksMkc to help get hubby his shot at CVS, too.
1,344E+18;0;Feeling extremely grateful, a little emotional and very hopeful after first Pfizer vaccine <U+0001F489> today!administered by my previous ENT Matron Liz returned from her retirement to support<U+0001F64F><U+0001F3FB><U+2764><U+FE0F>forever grateful to ALL who made this possible https://t.co/MFRY84eE48
1,37373E+18;0;Was able to change and get my first Moderna vaccine today <U+0001F64C>
1,38637E+18;1;"Check out this SEC Moderna document. <U+0001F447> 

Read this on page 70:

""Currently, mRNA is considered a gene therapy product by the FDA.""

https://t.co/pEkY1PdpkM"
1,3611E+18;0;"Washington to focus on 2nd COVID-19 vaccine doses this week
https://t.co/kf45D3yBZC...
https://t.co/4Hi61pF7Mq"
1,36068E+18;1;Report: Chinese Military Testing Covid-19 Vaccine In Fall 19-It-s A Bioweapon - https://t.co/VZHNS1uFOo
1,38828E+18;0;Got my first Moderna poke today!
1,38756E+18;0;Pfizer admits in its own mRNA document that NON-vaccinated can be EXPOSED to the vaccine’s spike proteins by INHALATION or SKIN CONTACT - [page 67] - The Blazing Press #vaccinated #pfizervaccine #mRNA #billgates  https://t.co/4vc7U0kbTg
1,3862E+18;1;"New tyrannic plot twist Surprising to NO ONE; 
Microsoft made a free App for venues to use BEFORE THEY GO OUT OF BUSINESS

STICK YOUR POISON VACCINE UP YOUR A$$

COVID-19 vaccine verification? Digitally-verified clinical data apps already in the works https://t.co/0XCJsZm8l2"
1,34633E+18;1;Former FEMA operative Celeste Solum talks with David Icke: ‘The Covid tests are magnetically tagging you and the vaccine is designed for mass depopulation and the synthetic transformation of the human body’ https://t.co/5bSXxHD1N1
1,38751E+18;0;Second dose of Moderna! #vaccinated https://t.co/ew2jS0OHQ7
1,34255E+18;1;Wow! Depopulation or Great Reset starts with Covid vaccine https://t.co/GQMnSh3Hot
1,35917E+18;0;Finally! Mom just got her first shot of vaccine.
1,34221E+18;0;If you date men do not worry about what’s in the vaccine
1,34671E+18;0;if you wear Vlone don’t worry about whats in the vaccine
1,39044E+18;1;when you see how a vaccine can change dna and add and delete chromosomes modifying a species,  and was found undafe to use on humans after trials on mice colonies and able to change the dna of the colony to controll the numbers you wouldnt do it
1,35959E+18;0;#vaccinated Going to get Moderna vaccine 2 now. Hoping for little side effects but prepared just the same. <U+0001F64F>
1,34663E+18;1;Pfizer COVID Jab Warning: No Breastfeeding, Avoid Pregnancy for 2 Months, Unknown Fertility Impacts  https://t.co/Po9vYFMq5d
1,37329E+18;0;"I got my second dose of the Covid vaccine on Thursday. Yesterday, I was on the couch all day. Chills. Body aches. Nausea. Couldn't eat. 

Let's social distance and mask up so we can put this virus away for good. I'd like to not have to get vaccinated every year. That would suck."
1,36035E+18;0;just got my first dose of the vaccine <U+0001F489>
1,37407E+18;0;thankful for my high bmi for the first time in my life for making me eligible for the vaccine
1,34697E+18;0;I really wanted my vaccine *before* the civil war started but I guess I’m out of luck.
1,38828E+18;0;"fully vaccinated with Pfizer today <U+0001F489>

15 minutes later, i held a one woman drag show and windmilled my arm in the CVS parking lot"
1,35986E+18;1;How the #mRNA #vaccines will cause global #depopulation 3-6 months after being taken | LINK https://t.co/Ek6inyCDGD | #COVID19 #pfizer #BiontechLeaks
1,3857E+18;1;"Dr. Falsy, J&amp;J and CDC..all of you can go to hell. None of you care about this poison vaccine. I hope people sue you if someone dies<U+0001F595>

Johnson &amp; Johnson vaccine: CDC panel votes 10-4 to lift suspension amid blood clot concerns

https://t.co/fZgWsNturS"
1,37146E+18;1;"Would it not be wiser to test people for antibodies? Then you would know they had built up immunity.. 
Why risk people’s lives that our healthy with a unproven vaccine @JRD0000"
1,37404E+18;0;Getting my first vaccine shot next Monday <U+0001F91D>
1,3608E+18;1;Doctors Around the World Issue Dire WARNING: DO NOT GET THE EXPERIMENTAL COVID VACCINE!! https://t.co/nQoRs7waIa
1,39002E+18;0;"The slowdown comes as Hawaii reached a milestone, with nearly 63% of the 16-and-older population fully vaccinated as of Tuesday. / by @lorineleni @Report4America 
https://t.co/q86GAX2dkt"
1,37158E+18;1;"Vaccine expert warns now is not the time for mass Covid-19 vaccinations: ""a relatively harmless virus"" could turn into a ""bioweapon of mass destruction."" Vaccines suppress natural immunity allowing more dangerous super strains to spread to the vulnerable. https://t.co/PDHwzSEvz0"
1,39045E+18;0;I’m getting my vaccine!! Nervous <U+0001F635><U+200D><U+0001F4AB>
1,34236E+18;0;if u wear a $200 perfume dont worry about whats in the vaccine
1,35832E+18;1;"Dear Virtue Signallers, 
You cannot simultaneously complain about imported ""chlorine chicken"" from the USA on the grounds of food health and then virtue signal the benefits of experimental mRNA gene therapy labelled as a ""vaccine"" which you inject directly into your bloodstream."
1,3462E+18;0;Got my first Covid vaccine today (Oxford vaccine) <U+2705> Was a bit nervous as this is the first time I’ve had a vaccine since school but it was grand #happydays
1,34359E+18;0;Got my first dose of the COVID vaccine today <U+263A><U+FE0F>
1,37415E+18;0;My body aches today. I had my first Pfizer vax dose Saturday. So either I am having side effects of a vaccine, or I'm just getting old. <U+0001F914><U+0001F61C>
1,3864E+18;0;If you've ever put a straight man's penis in your mouth then don't worry about what's in the vaccine.
1,37191E+18;1;"mRNA vaccines changes our DNA and are gene therapy, not a vaccine created by the use of an attenuated live virus. These FrankenVaccines are a true nightmare that affect sterility, cause cytokine storms and inhibits your body's cancer fighting response.
https://t.co/bYwpdi3FDm"
1,37235E+18;1;My mother just got the toxic vaccine today. My brother who is a big liberal finally talked her into it behind my back. I am beyond pissed but I tried to get her to hold out for the truth to come out. Well she stopped believing me after nothing happened that she could see on MSM.
1,34403E+18;0;Grateful to Shirley and Louise who gave me my 2nd vaccine dose today, and continuing thanks to all of our vaccinators across @WesternHSCTrust - next week we’ll be back into the care homes giving hundreds of older people their 2nd jab <U+0001F489>#CovidVaccine #ProtectingPeople https://t.co/Hfwd9qbJZX
1,38783E+18;0;"Ok…vaccine dose #2 is starting to hit me. See y’all on the other side. <U+0001F92A>

#vaccinated #VaccinesWork"
1,35906E+18;1;Group Leader, Purification, Gene Therapy - North Carolina - Morrisville, North Carolina - Pfizer #ScienceJobs https://t.co/jR97fp4Ud7
1,37406E+18;1;"https://t.co/8dUPLZYZdH
David Asher,  vaccine is for a bioweapon..."
1,3733E+18;0;i have my vaccine in an hour and i guess now is the time to mention i have severe anxiety with shots, huh?
1,34435E+18;0;i'm so excited to get my first dose of the vaccine tomorrow it'll be so nice not to worry as much i'm so happy https://t.co/KmUH4QRdN6
1,38766E+18;0;"2 doses + 2 weeks.
Today I am fully vaccinated. 
That’s a good feeling.  #Pfizer #vaccinated https://t.co/ZVbUddxeyT"
1,3423E+18;0;if youve ever hit your friends pen at a football game at underhill dont worry about whats in the vaccine
1,36034E+18;1;"<U+25AA>""I will not put anything into someone else's arm that I would not put into my own arm as a doctor.""

<U+25AA>""If circumstances change I will change and I'm not willing to administer an experimental messenger RNA virus vaccine.""

https://t.co/oXZDFKi1zT"
1,34685E+18;0;if you got your ears pierced at claire’s you don’t need to worry about what’s in the vaccine
1,34328E+18;0;"I was lucky to get my first vaccine dose against #COVID19 today 

Even when I get the second one, until everyone else is vaccinated we must carry on with

#SocialDistancing 
#facemasks 
#HandHygiene

We are all in together in this, we will come out of this together"
1,38721E+18;0;Got my 2nd vaccine shot today. Body feels okay. #Pfizer #GetVaccinated
1,3445E+18;0;"So I didn't announce this but I did get the first part of the COVID vaccine. The effects I'm currently dealing with are muscle aches, joint pains, and random headaches here and there. I'm constantly needing to move around and crack my body.

I'm still excited about it."
1,38811E+18;0;Got my 1st #Moderna #Covid #Vaccine this morning <U+0001F304> <U+0001F49A> https://t.co/EvjkcH0SxB
1,38783E+18;0;#GetVaccinated I got my 1st dose of Moderna today https://t.co/VNcBiNJqw3
1,38767E+18;0;Belated #birthday present! #vaccine #vaccinated #COVID19 https://t.co/roDkK12Aoj
1,38745E+18;0;"Finally got my vaccine!! 
<U+0001F637><U+0001F489><U+263A><U+FE0F> <U+0001F389><U+0001F388><U+0001FA79>

<U+2705>1st shot Pfizer vaccine <U+2705>
<U+0001F5D3>2nd shot 3wks from today<U+0001F5D3>

Feeling SO relieved right now<U+0001F60C>
#VaccinesWork 
#Pfizer 
#vaccinated 
#COVID19"
1,34298E+18;1;Aweful thing to say, but if you opt for a rushed vaccine.  Or a vaccine for an above 99% survival, it's a good chance your dumb genes aren't going to be around for long.
1,34662E+18;0;If you've ever taken a mat shot while the bartenders count out their tips and the bouncers sweep and mop, you don't need to worry about what's in the vaccine.
1,34436E+18;0;okie dokie im goin to go get my vaccine now!!! :) so excited
1,38785E+18;0;"I’m a just cough and say I have the vaccine <U+0001F602><U+0001F602>
#educated not #vaccinated"
1,34648E+18;0;If you’ve done coke in the Tiki Bob’s bathroom, don’t worry about what’s in the vaccine
1,34588E+18;1;"So when I posted on  the clinical trials of modernas Vaccine and they showed a increase in abnormal sperm and a decrease in normal sperm u had to figure something was up ..this is depopulation 101 by the tyrants who've put themselves over us don't take it!
https://t.co/zuvsHdPdfl"
1,3469E+18;0;I want my mofo vaccine
1,38748E+18;0;"So sorry I’m not responding a lot!! Very busy today but i just wanted to show you me getting #vaccinated 

It’s not my best picture LOL!!! But here it is!! I’m #vaccinated and happy about it!! Can’t wait for my 2nd dose! I got Pfizer! Sore arm but nothing else right now!! https://t.co/fFcM9DSx4Z"
1,34483E+18;0;"#HappyNewYear2021 in this year we will fight against #covid19 with the help of vaccine inshallah I hope so #staysafe #stayhealthy #staystrong 
@iamsrk 
@SRKCHENNAIFC 
@TeamSRKCFC https://t.co/X7rObl2dq9"
1,38709E+18;0;"Awwww yeah! Fully vaccinated!!!

Sick of the #virus and the #pandemic? Get the shot, do your part, go back to normal quicker.

#vaccinated 
#GetVaccinated 
#Pfizer 
#backtonormal"
1,36036E+18;0;I would like to thank President Trump for his Operation Warp Speed because today I received my first COVID-19 vaccine.   Thank you Mr. Trump for your love of America and all Americans!!!!!   AMERICA FIRST! <U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8>
1,39017E+18;1;"At this point, anyone who insists that me, wifey, or the Storm children should get an unproven, untested, experimental “vaccine”, is now an enemy of mine. Period.

Sorry, definitely not sorry. <U+0001F937><U+0001F3FB>"
